genre,artist_name,track_name,popularity,energy,tempo,valence
Movie,Henri Salvador,Parce que ça me donne du courage,0,0.168,111.975,0.564
Movie,Henri Salvador,Silence On Tourne,0,0.445,116.023,0.832
Movie,Martin & les fées,Tout est possible (par Lisa Angell),3,0.354,80.246,0.365
Movie,Frank Churchill,The Silly Song,0,0.23,99.161,0.575
Movie,Henri Salvador,Adieu 'Adios' - Remastered,9,0.4,108.372,0.476
Movie,Henri Salvador,toi,11,0.517,78.901,0.721
Movie,Jean Claude Corbel,Peau D'âne 4,0,0.165,63.794,0.501
Movie,Chorus,Parodos,0,0.535,68.169,0.106
Movie,Michel Roux,L'aiguille creuse - Partie 1,0,0.306,132.123,0.544
Movie,Chantal Goya,Ennio,4,0.682,130.331,0.946
Movie,Chorus,Antara Mama,0,0.588,114.937,0.488
Movie,Oliver Wallace,Alice in Wonderland: Theme,0,0.0341,86.537,0.712
Movie,Laura Mayne,Comme si,15,0.246,108.636,0.383
Movie,Jean Claude Corbel,Vers un nouveau monde,0,0.682,62.363,0.154
Movie,Le Club des Juniors,Lutinette et Lutinou,1,0.733,135.663,0.791
Movie,Jean Davy,C'est ça l'amour,0,0.517,120.812,0.505
Movie,Chorus,Om Kodilingeshwaraya Namaha,0,0.186,87.505,0.145
Movie,Richard M. Sherman,Lost Chords Sentiments,1,0.168,104.274,0.678
Movie,Marie-Thérèse Orain,Les hommes,0,0.398,67.709,0.491
Movie,Claire Guyot,Lila danse,1,0.291,88.38,0.264
Movie,Chorus,Bangaru Padagaye,0,0.416,172.218,0.783
Movie,Jean Amadou,Une Petition,1,0.22,75.291,0.635
Movie,Henri Salvador,Ela Diz que Tiem,0,0.651,130.396,0.928
Movie,Richard M. Sherman,Caprice,0,0.29,82.285,0.469
Movie,Karine Costa,Mes Nuits Blanches,0,0.743,89.753,0.532
Movie,Henri Salvador,Surs De Nous - Remastered,4,0.673,119.326,0.535
Movie,Jean Claude Corbel,Un coin de paradis,0,0.317,110.07,0.363
Movie,Chorus,Oj Ty Babo,0,0.59,139.898,0.97
Movie,Houcine,Siffler sur la colline,0,0.811,106.355,0.957
Movie,Chorus,Azadi Ke Parbat Ki,0,0.472,90.306,0.87
Movie,Henri Salvador,Ela Diz Que Tem,0,0.556,131.074,0.95
Movie,Lucie Dolene,"Croquemitoufle (From ""Les femmes des autres"")",0,0.299,107.99,0.271
Movie,Chorus,Noothi Yettu Potri - Language: Tamil; Genre: Amman,0,0.806,178.872,0.81
Movie,Chorus,Bhur Bhuru Ujao,0,0.567,168.836,0.784
Movie,Jean Piat,Il faut savoir que les Orsini,0,0.171,170.418,0.712
Movie,Henri Salvador,C’est le be-bop,1,0.376,83.211,0.753
Movie,Jean Claude Corbel,Un voyage avec Gulliver,0,0.589,98.169,0.594
Movie,Chorus,Udaya Gaganadalli,0,0.759,152.912,0.963
Movie,Richard M. Sherman,チム・チム・チェリー (竹内永和 編),0,0.221,100.269,0.342
Movie,Randy Newman,Little Polenta Is Born,0,0.171,119.876,0.134
Movie,Henri Salvador,Comme J Aimais,0,0.0658,131.356,0.374
Movie,Debbie Davis,Hanging Up My Stockings,0,0.202,79.333,0.232
Movie,Ken Page,J'ai Deux Amour,0,0.246,88.355,0.16
Movie,Chorus,"La Sonnambula: Tutto è gioia (Act I, scene 1)",0,0.0364,79.187,0.226
Movie,Claire Guyot,Fuir,0,0.209,126.805,0.21
Movie,Chorus,Jaag Uthi Hai Saari,0,0.384,103.827,0.694
Movie,Chorus,Saare Jahan -Unique - Original,0,0.736,101.328,0.464
Movie,Francois Le Roux,Maman biguine,0,0.546,92.992,0.893
Movie,Idoles De La Musique,La Vie En Rose,1,0.312,175.601,0.174
Movie,Leopold Stokowski,"Symphony No.9 in E Minor, Op.95 ""From the New World"": IV. Allegro con fuoco",1,0.134,143.779,0.205
Movie,Chorus,Om Jwaladeviya Namah,0,0.491,94.872,0.476
Movie,Frank Churchill,"Let's See What's Upstairs - From ""Snow White and the Seven Dwarfs""/Score",0,0.0561,115.743,0.305
Movie,Chorus,Chal Chal Chal,0,0.336,109.74,0.727
Movie,Chorus,Agana No Parasmani,0,0.662,139.89,0.345
Movie,Henri Salvador,Madame Tristesse - Remastered,3,0.38,174.258,0.182
Movie,Le Club des Juniors,Oliver,2,0.783,76.698,0.762
Movie,Henri Salvador,Adieu adios,0,0.457,108.42,0.484
Movie,Chorus,Saturnallian Dance Exodos,0,0.42,106.642,0.447
Movie,Debbie Davis,Don't Be Sure,0,0.252,142.793,0.355
Movie,Henri Salvador,Je connais une blonde,0,0.344,132.263,0.685
Movie,Joy Esther,Today,8,0.46,107.051,0.231
Movie,Bernard Minet,"Force rouge, force jaune",0,0.77,131.542,0.882
Movie,Chorus,Aarti Kunj Bihari Ki,0,0.802,128.326,0.689
Movie,Jean Claude Corbel,Le voyage à Brobdingnag,0,0.308,89.152,0.35
Movie,Debbie Davis,Goin' to a Gaggle,2,0.68,93.456,0.895
Movie,Henri Salvador,Le Portrait De Tante Caroline,0,0.00689,167.676,0.482
Movie,Dorothée,Dans les prisons de Nantes,1,0.0205,86.347,0.289
Movie,Jean Piat,"Le lendemain du combat, les religieuses",0,0.155,128.918,0.671
Movie,Chorus,Trigunatmak Tremurti,0,0.41,190.48,0.881
Movie,Leopold Stokowski,Albéniz: Fête Dieu à Séville - Leopold Stokowksi Transcriptions,1,0.168,141.787,0.0818
Movie,Jean Claude Corbel,Le régiment des pachydermes,0,0.585,172.81,0.82
Movie,Karine Costa,Take Me Away,0,0.784,135.989,0.398
Movie,Bernard Minet,Sharivan,3,0.885,140.426,0.896
Movie,Henri Salvador,Le Roi Dagobert - Remastered,5,0.557,84.703,0.948
Movie,Chorus,Haath Ke Sinhorva Le Le,0,0.673,134.925,0.949
Movie,Jean Claude Corbel,Oedipe,0,0.229,126.816,0.337
Movie,China Moses,Dinah's Blues,12,0.464,108.148,0.498
Movie,Fabien Nataf,Wake Up,5,0.532,130.053,0.964
Movie,Claire Guyot,La façade,0,0.678,82.909,0.533
Movie,Leopold Stokowski,L'Histoire du Soldat: Music to Scene Two (Pastorale),0,0.0161,78.106,0.0907
Movie,Bernard Minet,Marc et Marie,2,0.873,136.964,0.966
Movie,Henri Salvador,Zip a Dou Da - Remastered,4,0.802,176.433,0.452
Movie,Chorus,Sayam Gayatri Mantra,0,0.101,134.915,0.393
Movie,Joseph Williams,Maybe I'm Amazed,5,0.381,80.009,0.129
Movie,Chorus,Vandana Ko Deva Aalu,0,0.715,116.037,0.675
Movie,Henri Salvador,Boua-nina - Remastered,4,0.493,101.799,0.691
Movie,Chorus,Veera La Shagana Di Mehndi,1,0.817,186.737,0.954
Movie,Bernard Minet,Jaspion,3,0.972,150.313,0.965
Movie,Henri Salvador,Un P Tit Air Dans La Caboche,0,0.23,86.156,0.827
Movie,Chorus,Sri Sankashta Chathurthi Vratha,0,0.392,88.446,0.781
Movie,Chorus,Pos Na Se Gnoriso,0,0.639,130.026,0.647
Movie,Bernard Minet,Le roi Arthur,0,0.925,135.022,0.713
Movie,Chorus,Sivasthuthi(Rudram Chamakam Namakam),0,0.285,92.784,0.877
Movie,Idoles De La Musique,Les lacs du Connemara,1,0.376,65.432,0.459
Movie,Chorus,Tyagarajunalla,0,0.722,136.078,0.96
Movie,Henri Salvador,C Est La Premiere Fois,0,0.264,131.861,0.345
Movie,Frank Churchill,"Pleasant Dreams - From ""Snow White and the Seven Dwarfs""/Score",0,0.16,89.668,0.204
Movie,Chorus,Pranaam Mantra,0,0.263,90.165,0.377
Movie,Chorus,Sri Giri Shikharadali,0,0.599,141.134,0.848
Movie,Chorus,Shambho Shankara,0,0.44,101.017,0.88
Movie,Anika Noni Rose,Down in New Orleans (Prologue),0,0.0886,98.106,0.53
Movie,Henri Salvador,Tu Es Entrée Dans Mon Âme - Remastered,6,0.193,71.234,0.204
Movie,Martin & les fées,Un endroit où nul ne va jamais (par Gérard Lenorman),1,0.752,89.972,0.839
Movie,Bernard Minet,Je n'ai pas su te prendre te comprendre,1,0.967,129.984,0.962
Movie,Michel Roux,Les aventures d'Arsène Lupin: Le bouchon de cristal - Partie 1,0,0.409,124.663,0.306
Movie,Chorus,Siuch,0,0.976,137.891,0.973
Movie,Henri Salvador,Dialogue De Glace - Remastered,5,0.366,127.49,0.587
Movie,Chorus,Harmony,0,0.373,129.084,0.585
Movie,Chorus,Prayer - Language: Tamil; Genre: Christian Devotional,0,0.177,79.31,0.535
Movie,Chorus,Pedda Gedda,0,0.344,74.829,0.39
Movie,Claire Guyot,Le cadran des heures,0,0.262,80.103,0.492
Movie,Chorus,Veda Thandavam,0,0.91,117.924,0.217
Movie,Leopold Stokowski,"Marche Slave, Op. 31",1,0.412,86.735,0.354
Movie,Leopold Stokowski,Tchaikovsky: Aurora's Wedding Ballet Music: Introduction (Prologue),0,0.391,89.63,0.0962
Movie,Dorothée,Gentil coquelicot,0,0.438,127.9,0.97
Movie,Chorus,Ahaban Asilo Mahotsabe,0,0.2,130.059,0.482
Movie,Jean Claude Corbel,Les mammifères,0,0.254,60.173,0.342
Movie,Bernard Minet,Ne pleure pas petite fille,0,0.629,82.007,0.923
Movie,Generation B.O.,"L'Histoire De La Vie (B.O. ""Le Roi Lion"")",12,0.575,80.731,0.107
Movie,Debbie Davis,Where Have You Been,5,0.275,68.009,0.105
Movie,Chorus,Suriya Deva,0,0.523,142.873,0.269
Movie,Larry Groce,Live Forever (feat. Ray Wylie Hubbard),1,0.529,81.635,0.366
Movie,Chorus,Gimme Dat,0,0.548,105.989,0.631
Movie,Henri Salvador,Ma Femme,0,0.504,141.462,0.942
Movie,Chorus,Tis Salaminos kimata (Waves of Salamis),0,0.19,119.696,0.66
Movie,Henri Salvador,0 0 7 - Remastered,8,0.685,137.417,0.706
Movie,Daniel Lavoie,Baby Boom,12,0.385,116.214,0.297
Movie,Henri Salvador,Purée De Pommes De Terre - Remastered,4,0.671,169.316,0.865
Movie,Henri Salvador,Di…di…di…,3,0.256,102.833,0.288
Movie,Chorus,Aayen Panchi Aahaa,0,0.445,119.059,0.732
Movie,Chorus,Mokshakavadam,0,0.428,119.958,0.475
Movie,Henri Salvador,L'amour,0,0.377,121.479,0.542
Movie,Randy Newman,Marty And Henry,1,0.0317,64.242,0.0382
Movie,Céline Languedoc,Ki moun ki di,0,0.32,95.911,0.859
Movie,Henri Salvador,"Emilie Jolie, le conteur & le hérisson, Pt. 1",0,0.268,166.397,0.888
Movie,Henri Salvador,"Duke, Basie & Louis",5,0.242,72.212,0.237
Movie,Henri Salvador,Ma chansonnette,0,0.101,111.505,0.36
Movie,Chorus,Lokamaa Neekidi,0,0.739,157.139,0.598
Movie,Chorus,Joli mois de mai,0,0.574,132.911,0.269
Movie,Chorus,Goin' Up,0,0.517,122.024,0.526
Movie,Chorus,Gumowe Palto,0,0.863,140.066,0.839
Movie,Chantal Goya,Fantasmagomique,1,0.541,193.677,0.902
Movie,Bernard Minet,Shurato,3,0.822,134.778,0.968
Movie,Joseph Williams,Don't Know Why,2,0.0914,177.862,0.168
Movie,Dorothée,La chèvre,1,0.686,170.24,0.953
Movie,Les Hérissons,La vérité si je mange (de la bouffe en gros),0,0.846,135.078,0.687
Movie,Henri Salvador,Si Jolie,4,0.27,88.5,0.194
Movie,Dominique Tirmont,À la claire fontaine,0,0.373,180.233,0.155
Movie,Ken Page,Memory,0,0.506,139.837,0.314
Movie,Henri Salvador,Monsieur le bon dieu,1,0.255,102.287,0.385
Movie,Henri Salvador,Quand On S'aime À Paris,0,0.304,103.102,0.593
Movie,Henri Salvador,Twist De L'enrhumé - Remastered,7,0.879,150.523,0.864
Movie,Henri Salvador,Elle Me Donne,0,0.646,97.59,0.901
Movie,Martin & les fées,Tu es ma plus belle histoire (par Michèle Laroque),1,0.732,110.024,0.358
Movie,Frank Churchill,"Why Grumpy, You Do Care - From ""Snow White and the Seven Dwarfs""/Score",0,0.0672,102.73,0.242
Movie,Randy Newman,Could You Milk Me? - Meet The Parents/Soundtrack,2,0.034,79.897,0.053
Movie,Lucie Dolene,La poupée magique,0,0.392,128.533,0.765
Movie,Céline Languedoc,Dé ti mo dou,0,0.526,87.943,0.383
Movie,Chorus,Jalwath Karala,0,0.564,102.299,0.352
Movie,Claire Guyot,Ave Maria,0,0.515,64.308,0.0739
Movie,Leopold Stokowski,Lohengrin': Prelude to Act I,0,0.157,99.364,0.0368
Movie,Henri Salvador,Tout Doux Tout Doucement,1,0.605,124.211,0.919
Movie,Dominique Tirmont,Quelle heure est-il ?,0,0.521,132.565,0.824
Movie,Jean Claude Corbel,L'espèce des oiseaux,0,0.402,125.737,0.472
Movie,Jean Claude Corbel,Alice Au Pays Des Merveilles 4,0,0.354,88.905,0.382
Movie,Leopold Stokowski,Prince Igor: Polovtsian Dances (abridged),2,0.157,128.57,0.326
Movie,Henri Salvador,Syracuse - Live au Casino de Paris,0,0.377,118.062,0.326
Movie,Henri Salvador,C Est Noel M Amie,0,0.164,171.85,0.226
Movie,Chorus,Gajanan Maharaj Arti,0,0.316,83.048,0.204
Movie,George Bruns,There You Are,0,0.268,120.3,0.547
Movie,Chorus,Dakhin Hawa,0,0.341,186.81,0.518
Movie,Dorothée,Bonjour bonjour,1,0.483,138.922,0.953
Movie,Chorus,Yesuvae Yesuvae - Language: Tamil; Genre: Christian Devotional,0,0.392,80.01,0.592
Movie,Chorus,Bidiside Hoogala,0,0.493,100.751,0.615
Movie,Chorus,Gori Rain Milan Ki Aayee,0,0.651,118.937,0.853
Movie,Dorothée,Méfie Toi Des Garçons,2,0.614,140.038,0.965
Movie,Chorus,Sikka Ke Pehlu To,0,0.862,94.996,0.759
Movie,Les Hérissons,La cohabitation,0,0.608,89.232,0.716
Movie,Chorus,Aguner Parasmoni,0,0.173,117.552,0.388
Movie,Ken Page,I'll Bring You Luck,0,0.314,173.117,0.399
Movie,Jean Claude Corbel,Au fond des abysses,0,0.266,106.83,0.299
Movie,Chorus,Opa-Opa,0,0.674,93.317,0.604
Movie,Chorus,No Shade,0,0.713,139.901,0.716
Movie,Jean Claude Corbel,Cendrillon 2,0,0.386,83.719,0.293
Movie,Chorus,Instagram,0,0.344,132.829,0.632
Movie,Henri Salvador,Coeur Brisé à Prendre - Remastered,5,0.805,79.124,0.841
Movie,Chorus,Champa Aur Chambeli,0,0.425,159.379,0.855
Movie,Bernard Minet,Turbo Rangers - Générique,1,0.702,130.023,0.775
Movie,Joseph Williams,Everytime You Go Away,4,0.158,82.08,0.125
Movie,Jean Claude Corbel,Aladin 3,0,0.417,102.963,0.494
Movie,Henri Salvador,"Le loup, la biche et le chevalier",11,0.542,126.851,0.971
A Capella,MC6 A Cappella,For the Longest Time,44,0.298,82.471,0.712
A Capella,The Singers Unlimited,Clair,33,0.222,127.689,0.409
A Capella,MC6 A Cappella,Come Go With Me,25,0.518,129.878,0.672
A Capella,MC6 A Cappella,The Lion Sleeps Tonight,26,0.49,107.066,0.664
A Capella,Glad,A Debtor to Mercy Alone,24,0.153,120.626,0.236
A Capella,Glad,O Wondrous Love,23,0.0913,120.405,0.15
A Capella,MC6 A Cappella,Blue Moon,23,0.505,122.177,0.716
A Capella,MC6 A Cappella,Runaround Sue,23,0.57,81.977,0.652
A Capella,MC6 A Cappella,Teenager in Love,22,0.318,75.911,0.51
A Capella,MC6 A Cappella,Sherry,23,0.427,125.39,0.811
A Capella,MC6 A Cappella,Goodnight Sweetheart,23,0.299,135.896,0.557
A Capella,Peter Hollens,December Song (A Capella Bonus Track),20,0.417,143.374,0.208
A Capella,MC6 A Cappella,409/Little Deuce Coupe,20,0.448,115.038,0.891
A Capella,MC6 A Cappella,In the Still of the Night,20,0.442,69.001,0.463
A Capella,MC6 A Cappella,So Much in Love,19,0.272,79.045,0.583
A Capella,Peter Hollens,December Song [Bonus Track] - A Capella,18,0.394,45.957,0.191
A Capella,MC6 A Cappella,Since You've Been Gone,18,0.396,125.115,0.593
A Capella,Glad,Christ the Lord is Risen Today,16,0.264,122.419,0.439
A Capella,MC6 A Cappella,Surfer Girl,18,0.298,94.508,0.543
A Capella,Glad,Receive the Glory,17,0.172,122.06,0.174
A Capella,MC6 A Cappella,One Fine Day,18,0.702,95.975,0.727
A Capella,MC6 A Cappella,Up On the Roof,17,0.252,104.6,0.268
A Capella,BYU Noteworthy,Star Wars: A Capella Strikes Back,15,0.405,95.254,0.291
A Capella,The Singers Unlimited,London By Night,16,0.0905,91.425,0.136
A Capella,Glad,Holy Holy Holy,12,0.155,91.833,0.145
A Capella,Glad,In Christ Alone,12,0.1,112.996,0.28
A Capella,The Singers Unlimited,The Fool On the Hill,15,0.0979,110.908,0.113
A Capella,The Singers Unlimited,Nature Boy,15,0.117,108.059,0.0676
A Capella,The Singers Unlimited,Michelle,15,0.043,101.729,0.0395
A Capella,The Singers Unlimited,My Romance,13,0.0401,76.003,0.0742
A Capella,The Singers Unlimited,Emily,13,0.0695,85.813,0.0611
A Capella,Glad,O Sacred Head Now Wounded,10,0.187,80.885,0.19
A Capella,The Singers Unlimited,Killing Me Softly with His Song,14,0.14,89.74,0.154
A Capella,Glad,All Hail the Power of Jesus' Name,10,0.263,143.268,0.557
A Capella,The Singers Unlimited,Both Sides Now,13,0.118,72.587,0.122
A Capella,Glad,When I Survey the Wondrous Cross,8,0.124,81.598,0.109
A Capella,Glad,Blessed Be Your Name,10,0.559,119.976,0.653
A Capella,Glad,Be Still My Soul,9,0.0872,110.479,0.144
A Capella,The Singers Unlimited,Try to Remember,11,0.0493,90.729,0.0529
A Capella,The Singers Unlimited,Since You Asked,12,0.0658,77.112,0.0662
A Capella,Glad,Sing it A Cappella,7,0.326,142.402,0.418
A Capella,Glad,You Put This Love in My Heart,7,0.44,123.18,0.694
A Capella,Glad,"All Glory, Laud and Honor",7,0.185,76.832,0.189
A Capella,Glad,"My Jesus, I Love Thee",7,0.0567,129.014,0.0491
A Capella,The Singers Unlimited,Autumn in New York,10,0.094,140.817,0.107
A Capella,The Singers Unlimited,"Here, There and Everywhere",10,0.0735,167.661,0.187
A Capella,The Singers Unlimited,Like Someone in Love,10,0.0457,168.599,0.0702
A Capella,Glad,Just As I Am,6,0.0817,137.341,0.319
A Capella,Glad,Crown Him With Many Crowns,6,0.167,93.788,0.626
A Capella,Glad,"Rejoice, The Lord is King",7,0.186,97.848,0.6
A Capella,Glad,Sing a New Song,6,0.33,170.281,0.314
A Capella,The King's Singers,Sleigh Ride,13,0.343,102.901,0.87
A Capella,Hyannis Sound,A Thousand Miles,7,0.506,92.703,0.544
A Capella,Hyannis Sound,Part Time Lover,5,0.721,174.889,0.722
A Capella,The Singers Unlimited,I Don't Know Were I Stand,9,0.0545,78.801,0.061
A Capella,The Swingle Singers,Walking in the Air,11,0.0728,99.788,0.0858
A Capella,The Singers Unlimited,All the Things You Are,8,0.0622,134.759,0.038
A Capella,The Singers Unlimited,Indian Summer,9,0.129,37.861,0.0958
A Capella,The Singers Unlimited,I Wish You Love,8,0.134,133.002,0.191
A Capella,The Singers Unlimited,The Way We Were,10,0.137,85.845,0.15
A Capella,The Singers Unlimited,Killing Me Softly With His Song,9,0.116,179.777,0.159
A Capella,The Singers Unlimited,Lullaby,9,0.073,81.993,0.239
A Capella,The Singers Unlimited,More I Can Not Wish You,8,0.0498,83.384,0.178
A Capella,Glad,God so Loved the World,5,0.157,74.847,0.232
A Capella,The King's Singers,What Child Is This?,10,0.0896,90.377,0.156
A Capella,The King's Singers,The Little Drummer Boy,10,0.018,119.451,0.039
A Capella,Hyannis Sound,Faithfully,3,0.38,129.88,0.25
A Capella,Hyannis Sound,Long Train Runnin',4,0.769,116.913,0.885
A Capella,The Singers Unlimited,Yesterday,7,0.0252,181.714,0.152
A Capella,The Singers Unlimited,I Don't Know Where I Stand,5,0.0674,78.818,0.0665
A Capella,The Swingle Singers,The Christmas Song (Merry Christmas to You),9,0.34,130.014,0.389
A Capella,The Swingle Singers,Rockin' Around the Christmas Tree,10,0.279,160.139,0.819
A Capella,The Singers Unlimited,April in Paris,6,0.0932,123.619,0.0384
A Capella,The Singers Unlimited,Lost in the Stars,6,0.0628,118.643,0.0516
A Capella,The Singers Unlimited,Sweet Lorraine,7,0.16,106.205,0.186
A Capella,The Singers Unlimited,Girl Talk,8,0.158,81.189,0.148
A Capella,The Swingle Singers,Santa Baby,9,0.12,90.103,0.302
A Capella,The Singers Unlimited,Love Is Here to Stay,7,0.124,110.121,0.122
A Capella,Glad,Alleluia,4,0.165,74.767,0.213
A Capella,The King's Singers,Santa Claus Is Coming to Town,10,0.216,120.282,0.502
A Capella,The King's Singers,Jingle Bells,9,0.226,79.291,0.683
A Capella,The Singers Unlimited,Anything Goes,4,0.154,137.518,0.553
A Capella,The Singers Unlimited,Since You've Asked,6,0.0912,79.1,0.0797
A Capella,The Singers Unlimited,"One More Time, Chuck Corea",4,0.192,98.857,0.157
A Capella,The Singers Unlimited,Someone to Light Up My Life,4,0.126,88.848,0.0727
A Capella,The King's Singers,Winter Wonderland,8,0.165,118.111,0.184
A Capella,The King's Singers,It's Beginning to Look a Lot Like Christmas,9,0.185,82.055,0.383
A Capella,The King's Singers,White Christmas,8,0.204,129.701,0.222
A Capella,The UNCG Spartones,Something's Missing (A Capella) [Bonus Track],1,0.447,130.481,0.466
A Capella,Hyannis Sound,Heart of the Matter,0,0.506,91.02,0.188
A Capella,Hyannis Sound,Use Somebody,2,0.524,138.067,0.559
A Capella,Hyannis Sound,Falling Slowly,1,0.234,145.385,0.0653
A Capella,Hyannis Sound,Absolutely (Story of a Girl),1,0.569,100.906,0.717
A Capella,Hyannis Sound,Carolina in My Mind,1,0.262,75.431,0.416
A Capella,Hyannis Sound,Would You Go With Me,1,0.584,123.035,0.635
A Capella,Hyannis Sound,Clarity,0,0.458,93.027,0.472
A Capella,Hyannis Sound,"Ok, It's Alright With Me",1,0.521,151.952,0.518
A Capella,Hyannis Sound,I Still Haven't Found What I'm Looking for,1,0.419,113.526,0.232
A Capella,Hyannis Sound,Easy,1,0.465,128.773,0.332
A Capella,Hyannis Sound,Somewhere Only We Know,2,0.436,171.931,0.226
A Capella,Hyannis Sound,Last Goodbye,0,0.593,174.323,0.349
A Capella,Hyannis Sound,Walking Away,1,0.549,172.559,0.418
A Capella,Hyannis Sound,Why Georgia,1,0.393,97.01,0.191
A Capella,The Singers Unlimited,The Entertainer,4,0.0549,132.426,0.0927
A Capella,The Singers Unlimited,Sometimes I Feel Like a Motherless Child,4,0.046,135.653,0.0583
A Capella,The Singers Unlimited,Jeanie With the Light Brown Hair,5,0.0427,110.065,0.131
A Capella,Tonic Sol-Fa,Cecilia,0,0.818,128.108,0.964
A Capella,Tonic Sol-Fa,Boston to Beijing,0,0.652,106.521,0.966
A Capella,Tonic Sol-Fa,29 Ways to My Back Door,0,0.786,89.418,0.884
A Capella,The King's Singers,Straighten up and Fly Right,0,0.138,129.665,0.327
A Capella,The King's Singers,Beyond the Sea,1,0.0884,119.801,0.573
A Capella,The King's Singers,The Lady Is a Tramp,0,0.115,72.142,0.279
A Capella,The King's Singers,I've Got You Under My Skin,1,0.067,95.665,0.179
A Capella,The King's Singers,Cheek to Cheek,0,0.0568,124.653,0.167
A Capella,The King's Singers,When I Fall in Love,0,0.0638,172.256,0.0753
A Capella,The King's Singers,At Last,1,0.0855,96.108,0.146
A Capella,The King's Singers,Night and Day,1,0.0998,122.185,0.108
A Capella,The King's Singers,Cry Me a River,1,0.0525,107.431,0.0775
A Capella,The King's Singers,My Funny Valentine,1,0.0499,80.231,0.0888
Alternative,Joji,Sanctuary,83,0.65,167.788,0.316
Alternative,Joji,SLOW DANCING IN THE DARK,81,0.479,88.964,0.284
Alternative,Joji,YEAH RIGHT,76,0.588,169.033,0.204
Alternative,Oliver Tree,Alien Boy,73,0.599,130.107,0.484
Alternative,Joji,CAN'T GET OVER YOU (feat. Clams Casino),74,0.316,129.914,0.844
Alternative,88-Keys,That's Life (feat. Mac Miller & Sia),73,0.774,154.192,0.526
Alternative,Smash Mouth,All Star,78,0.861,104.034,0.78
Alternative,Jhene Aiko,Triggered (freestyle),73,0.411,89.484,0.363
Alternative,Gorillaz,Feel Good Inc.,77,0.705,138.559,0.772
Alternative,Nirvana,Smells Like Teen Spirit,72,0.906,116.775,0.728
Alternative,Oliver Tree,Hurt,71,0.782,94.004,0.486
Alternative,Red Hot Chili Peppers,Under the Bridge,78,0.345,84.581,0.458
Alternative,Grouplove,Tongue Tied,76,0.936,112.96,0.371
Alternative,Oliver Tree,Miracle Man,71,0.46,139.982,0.677
Alternative,Summer Walker,Girls Need Love (with Drake) - Remix,75,0.432,97.022,0.0897
Alternative,Joji,TEST DRIVE,72,0.648,75.004,0.466
Alternative,The Neighbourhood,Sweater Weather,75,0.807,124.053,0.398
Country,Cam,My Mistake,45,0.704,97.075,0.541
Country,Kevin Fowler,That Girl,42,0.859,74.059,0.597
Country,Roger Miller,Chug-A-Lug,46,0.408,171.922,0.842
Country,M. Ward,Chinese Translation,54,0.726,107.719,0.505
Country,Chris Cagle,Anywhere But Here,42,0.478,136.717,0.315
Country,Cassadee Pope,I Wish I Could Break Your Heart,44,0.846,199.895,0.631
Country,Mark Chesnutt,Too Cold At Home,41,0.412,92.832,0.509
Country,Gary Allan,Get Off On The Pain,42,0.874,168.105,0.674
Country,"Hank Williams, Jr.",Old Habits,42,0.444,106.111,0.45
Country,Ryan Adams,When The Stars Go Blue,52,0.201,90.018,0.3
Country,Jason Aldean,Fast,41,0.665,132.085,0.34
Country,Adam Sanders,Sippin' on the Good Times,42,0.756,156.088,0.898
Country,Linda Ronstadt,Don't Know Much (with Aaron Neville),58,0.285,130.465,0.267
